CS,Type,Org,Fold,ID,Seqlen
0.0,1,0,1,P47002,699
0.0,1,0,4,Q9QX27,1032
0.0,1,1,1,Q69XJ0,295
0.0,1,1,3,Q9SEE9,414
0.0,1,1,4,Q8L627,375
0.0,1,0,0,P11831,508
0.0,1,1,4,Q940H6,362
0.0,1,1,0,Q9FJJ3,309
0.0,1,0,4,P25567,434
0.0,1,1,1,Q9ZVD0,720
0.0,1,1,2,Q9SD40,370
0.0,1,0,4,O13286,556
0.0,1,0,0,P07664,433
0.0,1,0,2,P30875,369
0.0,1,0,0,O14470,503
0.0,1,0,1,Q08945,709
0.0,1,0,1,O70576,1240
0.0,1,0,2,P40763,770
0.0,1,0,3,P32597,1359
0.0,1,0,1,P15705,589
0.0,1,0,4,P92189,321
0.0,1,1,3,Q9SJM4,414
0.0,1,1,4,Q8LG05,345
0.0,1,1,0,P0DKL0,301
0.0,1,0,0,Q0E7J7,325
0.0,1,0,2,P11101,114
0.0,1,1,4,Q24JL3,342
0.0,1,0,2,Q9ULQ0,834
0.0,1,0,3,P61764,594
0.0,1,1,4,O22558,546
0.0,1,0,0,O13792,434
0.0,1,0,2,P46676,1062
0.0,1,0,3,Q8BJS4,731
0.0,1,1,1,Q9FNC7,717
0.0,1,0,4,O59800,354
0.0,1,1,3,D2K6F1,883
0.0,1,0,0,P53251,210
0.0,1,0,3,O74534,639
0.0,1,0,1,Q9UHJ3,866
0.0,1,1,4,Q9MA17,371
0.0,1,0,2,Q969G3,411
0.0,1,0,4,Q3UMB5,935
0.0,1,0,3,P35712,828
0.0,1,0,0,Q9BT81,388
0.0,1,0,1,Q9VL52,1476
0.0,1,0,4,Q9H0E3,1048
0.0,1,0,2,Q9Y5B9,1047
0.0,1,1,3,Q9M4A1,383
0.0,1,0,0,Q9DDT5,1084
0.0,1,0,0,O00267,1087
0.0,1,0,1,Q9W420,1831
0.0,1,0,2,P16086,2472
0.0,1,0,3,O35413,1196
0.0,1,0,3,Q9R0U0,262
0.0,1,0,0,Q08170,494
0.0,1,0,2,Q13242,221
0.0,1,0,4,P15619,869
0.0,1,0,0,Q9UTM8,493
0.0,1,0,4,Q12153,453
0.0,1,0,1,Q922B9,1252
0.0,1,0,4,Q07084,712
0.0,1,0,1,P53538,206
0.0,1,0,3,Q03770,852
0.0,1,0,1,Q9UJ98,1225
0.0,1,0,0,O93436,468
0.0,1,0,0,O88811,523
0.0,1,0,3,Q9D666,913
0.0,1,0,4,Q5SS91,320
0.0,1,0,0,O75486,317
0.0,1,0,0,O14311,307
0.0,1,0,1,P36956-5,470
0.0,1,0,2,Q03707,834
0.0,1,1,0,Q8L3X8,262
0.0,1,1,3,O82803,204
0.0,1,1,1,Q9FXH7,345
0.0,1,0,0,G3V6S8,339
0.0,1,0,1,Q9BRL6,282
0.0,1,0,3,Q9UJW9,196
0.0,1,0,1,Q9US47,547
0.0,1,0,2,Q76I79,1042
0.0,1,0,3,Q3UZZ6,295
0.0,1,1,2,Q9ZT71,1029
0.0,1,0,0,Q6DBR6,334
0.0,1,0,4,P97306,403
0.0,1,0,0,Q923B6,470
0.0,1,0,1,Q15468,1287
0.0,1,0,4,Q69ZM6,1316
0.0,1,0,1,Q6PE84,287
0.0,1,0,2,P10856,55
0.0,1,0,2,P11378,117
0.0,1,0,4,P38704,541
0.0,1,0,4,F1RAX4,670
0.0,1,0,4,Q9BX79,667
0.0,1,0,0,Q6L612,550
0.0,1,0,1,B6H2G9,818
0.0,1,0,2,A0A0D1CVS5,624
0.0,1,0,2,P32851,288
0.0,1,0,3,Q558Z2,905
0.0,1,0,3,O94901,812
0.0,1,0,3,Q96L08,255
0.0,1,0,4,Q12286,268
0.0,1,1,3,Q8VZL6,441
0.0,1,0,0,Q9N5K3,605
0.0,1,0,3,Q8C1E7,343
0.0,1,1,3,Q9SU25,649
0.0,1,0,2,Q9Y6A5,838
0.0,1,1,4,Q9ATB4,487
0.0,1,0,1,O75528,432
0.0,1,0,2,Q12962,218
0.0,1,0,3,Q9P7S4,365
0.0,1,0,4,P22091,329
0.0,1,0,0,Q9UL49,500
0.0,1,1,0,O82277,361
0.0,1,0,2,Q3Y452,100
0.0,1,0,1,P04053,509
0.0,1,0,2,O59707,184
0.0,1,1,3,Q9FIE8,342
0.0,1,0,0,P30518,371
0.0,1,0,4,P09052,661
0.0,1,0,2,B6H3B2,561
0.0,1,0,3,B6HQ74,390
0.0,1,0,3,Q8BN21,503
0.0,1,0,4,Q9BTA9,647
0.0,1,1,1,Q9FNN2,589
0.0,1,0,0,Q9H7D7,661
0.0,1,0,0,Q8K4P0,1330
0.0,1,0,1,O15213,610
0.0,1,0,4,P61964,334
0.0,1,1,1,Q8L4H0,500
0.0,1,1,2,Q9SEI0,203
0.0,1,1,3,Q94JX5,190
0.0,1,1,3,Q944Q0,563
0.0,1,1,3,Q6IEL0,348
0.0,1,0,0,O09053,1401
0.0,1,0,1,Q9BQ65,265
0.0,1,0,2,Q02931,896
0.0,1,0,3,Q06078,939
0.0,1,0,4,P53254,1237
0.0,1,0,0,P32307,370
0.0,1,0,1,Q9HDW6,394
0.0,1,0,1,B6HU70,361
0.0,1,0,2,B6HQN4,268
0.0,1,0,2,P40463,436
0.0,1,1,2,O81643,909
0.0,1,1,2,O81645,965
0.0,1,0,4,Q23194,1026
0.0,1,0,0,O94318,226
0.0,1,0,2,O60149,474
0.0,1,0,3,Q9P790,316
0.0,1,0,4,P53853,264
0.0,1,0,4,Q9VCU7,691
0.0,1,0,0,Q8IV63,474
0.0,1,0,1,Q03388,795
0.0,1,1,4,Q8L3W1,341
0.0,1,0,0,Q08831,523
0.0,1,1,0,Q9LUL2,480
0.0,1,0,1,Q9W0S8,163
0.0,1,0,1,Q9VA38,1105
0.0,1,1,2,Q9LF27,433
0.0,1,0,3,Q8NI36,951
0.0,1,0,2,Q9NNW5,1121
0.0,1,0,4,Q6RFH5,385
0.0,1,1,0,Q9FH18,509
0.0,1,0,1,Q5AP80,785
0.0,1,1,1,E1B328,1378
0.0,1,1,4,O22921,393
0.0,1,1,3,Q6QHD1,348
0.0,1,1,0,Q9XI90,514
0.0,1,0,3,Q9VLU5,409
0.0,1,0,1,Q5GH77,459
0.0,1,0,2,Q9H6D3,395
0.0,1,0,4,P40383,1328
0.0,1,0,3,P87377,455
0.0,1,0,0,Q9XWU8,458
0.0,1,0,0,Q03433,280
0.0,1,0,4,Q9GZS3,305
0.0,1,0,1,P0C1S8,567
0.0,1,1,1,Q33DK1,203
0.0,1,1,2,Q9LG05,485
0.0,1,1,3,Q0DAJ3,396
0.0,1,1,0,Q6EPZ0,318
0.0,1,0,2,Q9P7B5,283
0.0,1,0,0,Q13426,336
0.0,1,0,2,P13010,732
0.0,1,0,4,Q9H0D6,950
0.0,1,1,4,Q9FQ04,947
0.0,1,1,1,O64642,764
0.0,1,0,3,Q6DRC5,1014
0.0,1,0,0,Q12132,391
0.0,1,0,1,Q9BVJ6,771
0.0,1,0,2,Q8R5K5,253
0.0,1,0,3,L0PQS5,575
0.0,1,0,1,O13821,610
0.0,1,0,1,Q9VU87,399
0.0,1,0,0,Q03631,944
0.0,1,0,1,Q61048,376
0.0,1,0,2,Q9VU68,608
0.0,1,0,3,Q96EX3,536
0.0,1,0,4,Q9UNX4,943
0.0,1,0,0,Q3UDP0,460
0.0,1,0,1,Q8CGF6,920
0.0,1,1,1,Q8GXA4,489
0.0,1,0,4,Q1MTR3,801
0.0,1,1,2,Q9LHF5,602
0.0,1,0,3,Q64727,1066
0.0,1,1,3,Q9FPW4,614
0.0,1,1,0,Q9FNQ0,625
0.0,1,0,2,Q90X64,521
0.0,1,0,0,P21576,704
0.0,1,0,0,O42250,344
0.0,1,0,2,H2L0H5,748
0.0,1,0,3,Q17963,376
0.0,1,0,1,Q9VLN1,317
0.0,1,0,1,A4PES0,565
0.0,1,1,1,Q9SB92,292
0.0,1,0,0,O00308,870
0.0,1,0,1,Q06685,1146
0.0,1,1,4,B5X0I6,1091
0.0,1,1,2,P37398,727
0.0,1,0,2,Q9VIP8,367
0.0,1,0,1,Q6QZQ4,171
0.0,1,0,3,Q19848,610
0.0,1,0,0,Q8K3G5,453
0.0,1,0,3,Q9NP79,307
0.0,1,1,0,Q9C8M5,476
0.0,1,1,3,Q84WL6,338
0.0,1,0,1,Q9H1Z4,485
0.0,1,0,3,Q5U4F6,535
0.0,1,0,4,Q8BND3,1181
0.0,1,0,2,Q8IWA0,830
0.0,1,0,1,Q6UXN9,313
0.0,1,1,1,Q9FND4,523
0.0,1,0,4,Q9V3J8,361
0.0,1,1,3,O48724,807
0.0,1,0,0,Q07655,649
0.0,1,1,3,Q94AV5,459
0.0,1,0,1,Q9Z0G8,485
0.0,1,1,3,O04193,200
0.0,1,0,3,S0E3H0,333
0.0,1,1,4,Q6IEQ7,555
0.0,1,1,0,Q8S8P5,519
0.0,1,1,1,Q6VWJ6,573
0.0,1,1,2,Q9SUP6,324
0.0,1,1,3,Q9FL26,326
0.0,1,0,4,Q9VE86,353
0.0,1,0,0,P38838,269
0.0,1,0,0,R4ZGN4,1405
0.0,1,0,2,Q8TED0,518
0.0,1,0,1,O13878,806
0.0,1,0,2,Q2YD98,709
0.0,1,0,0,P48044,370
0.0,1,0,4,Q14119,521
0.0,1,1,2,Q9LVC6,962
0.0,1,0,2,P31000,466
0.0,1,0,2,O74977,600
0.0,1,0,3,Q5BBX1,430
0.0,1,0,0,Q9HE11,666
0.0,1,0,1,Q9NYH9,597
0.0,1,0,1,Q02354,440
0.0,1,0,0,Q9UBK9-2,169
0.0,1,1,2,O65570,974
0.0,1,1,4,Q9C950,643
0.0,1,0,2,Q9W1R5,1854
0.0,1,0,3,P87129,756
0.0,1,0,4,O94388,402
0.0,1,1,0,Q9M9F0,311
0.0,1,0,0,Q9P6R1,309
0.0,1,0,2,Q502W6,1294
0.0,1,1,4,Q8RXP6,308
0.0,1,0,1,O75554,376
0.0,1,1,4,Q8GYX9,286
0.0,1,1,1,Q9LL85,274
0.0,1,0,1,P0C7L0,485
0.0,1,1,3,Q9M047,199
0.0,1,0,3,P83741,2377
0.0,1,0,3,J9N5P9,330
0.0,1,0,3,Q91XU0,660
0.0,1,0,4,P47165,209
0.0,1,1,2,Q6NLW5,300
0.0,1,0,4,P97789,1719
0.0,1,1,4,Q9FQ03,1020
0.0,1,0,4,P38326,303
0.0,1,0,1,Q06707,132
0.0,1,1,2,Q944M5,251
0.0,1,0,2,O14350,181
0.0,1,0,0,Q8K3D3,89
0.0,1,0,0,Q9USL3,973
0.0,1,0,1,P00958,751
0.0,1,0,4,P47897,775
0.0,1,0,2,Q9QZE9,271
0.0,1,1,3,Q8GWQ6,232
0.0,1,1,4,Q9LDT3,231
0.0,1,1,0,Q9M0V4,504
0.0,1,0,2,Q04925,415
0.0,1,0,0,O13803,601
0.0,1,0,4,O42854,1611
0.0,1,0,0,O60059,661
0.0,1,0,1,Q9Y7K5,426
0.0,1,0,2,P53139,140
0.0,1,0,4,O42973,446
0.0,1,0,0,O13619,181
0.0,1,0,0,Q9USP7,397
0.0,1,0,2,P0CU09,235
0.0,1,0,1,Q9UTK9,449
0.0,1,0,2,P47072,561
0.0,1,0,3,Q9HDZ0,330
0.0,1,0,3,Q9P7G6,566
0.0,1,0,4,Q9P6P7,422
0.0,1,0,0,Q9C0Z1,594
0.0,1,0,1,Q9UTQ5,282
0.0,1,0,2,Q06188,304
0.0,1,0,4,Q9P6K0,475
0.0,1,0,3,Q9UTR8,712
0.0,1,0,0,P49750,2146
0.0,1,0,2,Q99LW6,179
0.0,1,0,0,Q09874,365
0.0,1,0,1,Q54QV3,1458
0.0,1,0,2,Q9Y7R1,266
0.0,1,0,2,Q12489,107
0.0,1,0,3,Q03482,75
0.0,1,0,4,O13874,528
0.0,1,0,3,O13822,397
0.0,1,0,0,O14114,1190
0.0,1,0,4,O14030,689
0.0,1,0,1,O14291,313
0.0,1,0,2,O42648,341
0.0,1,0,0,O94378,860
0.0,1,0,3,P53336,341
0.0,1,1,4,Q6H668,256
0.0,1,1,4,Q0JBF0,266
0.0,1,0,4,P46938,488
0.0,1,0,0,Q03935,383
0.0,1,0,1,O59672,736
0.0,1,0,1,O42928,350
0.0,1,0,2,Q5AKU3,643
0.0,1,0,3,P21574,336
0.0,1,0,4,O74830,220
0.0,1,0,2,Q9Y7V1,198
0.0,1,0,0,O74561,967
0.0,1,0,2,Q10422,297
0.0,1,0,4,P87143,565
0.0,1,0,2,O13746,107
0.0,1,0,0,O13799,1030
0.0,1,0,1,O14306,1191
0.0,1,0,4,O13781,635
0.0,1,0,1,O13856,361
0.0,1,0,0,O42845,251
0.0,1,0,1,P53185,909
0.0,1,0,3,Q12173,290
0.0,1,0,4,Q9Y7M1,568
0.0,1,0,0,O74953,699
0.0,1,1,4,O22152,229
0.0,1,0,2,O14338,891
0.0,1,0,1,O13657,803
0.0,1,0,2,P34220,418
0.0,1,0,3,O74823,376
0.0,1,0,4,O43013,533
0.0,1,0,2,P38315,674
0.0,1,0,3,O42943,618
0.0,1,0,0,O94525,1157
0.0,1,0,1,P38276,179
0.0,1,0,0,O94708,394
0.0,1,0,2,P53169,641
0.0,1,0,4,Q9C0X1,127
0.0,1,0,0,O94724,108
0.0,1,0,1,O74497,382
0.0,1,0,3,Q03193,310
0.0,1,0,2,Q03780,787
0.0,1,0,1,P39999,101
0.0,1,0,4,P39994,560
0.0,1,0,4,A1A5H8,546
0.0,1,0,3,O13757,177
0.0,1,0,3,O13905,347
0.0,1,0,4,O43048,834
0.0,1,0,0,O60167,649
0.0,1,0,1,Q9P7R8,1462
0.0,1,0,2,Q09800,419
0.0,1,1,4,Q7XIM7,169
0.0,1,0,1,Q08182,245
0.0,1,0,2,Q10332,830
0.0,1,0,3,Q9JKB3,361
0.0,1,0,3,O94645,239
0.0,1,0,3,P45441,324
0.0,1,0,4,O94601,321
0.0,1,0,0,O74521,678
0.0,1,0,4,O74840,502
0.0,1,0,2,Q8IY57,180
0.0,1,0,0,Q3E756,94
0.0,1,0,2,P58557,167
0.0,1,0,0,Q10201,949
0.0,1,0,1,P38277,524
0.0,1,0,1,O94589,551
0.0,1,0,2,Q10369,661
0.0,1,0,3,P87137,929
0.0,1,0,4,O13801,604
0.0,1,0,2,Q12463,433
0.0,1,0,1,O13935,685
0.0,1,0,0,P46959,383
0.0,1,0,1,P62079,268
0.0,1,0,3,Q32NU8,531
0.0,1,0,4,Q692V3,1318
0.0,1,0,0,Q9ULT0,858
0.0,1,0,1,P36097,1038
0.0,1,0,2,P49638,278
0.0,1,0,4,P83876,142
0.0,1,0,4,Q715T0,586
0.0,1,0,1,Q9USG9,536
0.0,1,0,0,Q9UTI7,625
0.0,1,1,2,Q8VY74,333
0.0,1,0,1,Q13432,240
0.0,1,1,1,Q9ZR39,555
0.0,1,0,2,Q8BGJ9-3,259
0.0,1,0,3,Q8BGJ9-2,188
0.0,1,1,3,Q9FMY5,283
0.0,1,1,0,Q94A84,487
0.0,1,1,0,Q9LR44,469
0.0,1,0,1,Q08747,228
0.0,1,0,0,Q8WVN8,375
0.0,1,0,3,Q9NPD8,197
0.0,1,0,2,P25976,765
0.0,1,0,3,Q9HBA0,871
0.0,1,0,3,Q9HBA0-5,837
0.0,1,0,4,Q9R186,767
0.0,1,0,3,G5EEV2,4064
0.0,1,0,4,Q9Y4A5,3859
0.0,1,1,1,Q42403,118
0.0,1,0,2,P34760,196
0.0,1,0,0,O13956,783
0.0,1,0,3,Q8NFU3,115
0.0,1,0,1,P53804,2025
0.0,1,1,1,Q23K29,1034
0.0,1,0,4,Q9NX01,149
0.0,1,0,2,Q8BG60,397
0.0,1,0,1,O60078,431
0.0,1,0,2,P06785,304
0.0,1,1,1,Q9M2X3,295
0.0,1,0,3,Q24119,1022
0.0,1,0,0,Q9UDY6,481
0.0,1,0,2,Q28283,343
0.0,1,0,4,Q9UBP6,276
0.0,1,1,2,Q9C8J7,509
0.0,1,0,0,Q9UL62,973
0.0,1,0,2,Q9Y210,931
0.0,1,1,3,Q8GV05,106
0.0,1,0,0,Q63HK5,1081
0.0,1,0,3,P38427,1098
0.0,1,0,4,Q55FT4,2247
0.0,1,0,1,Q9H2G4,693
0.0,1,0,0,Q0HA38,1315
0.0,1,0,1,P41842,771
0.0,1,0,2,Q62187,859
0.0,1,0,2,A4Q9F4,727
0.0,1,0,3,Q8TD43-2,1040
0.0,1,0,0,Q9BX84,2022
0.0,1,0,3,Q8IRW8,2431
0.0,1,0,2,Q04120,196
0.0,1,0,4,Q9UJT2,592
0.0,1,0,1,Q8NG11,270
0.0,1,0,0,Q7K556,475
0.0,1,0,1,Q9VM91,992
0.0,1,0,2,A2APC3,461
0.0,1,1,0,Q9SIY3,210
0.0,1,0,1,Q9C0H2,523
0.0,1,0,0,Q09715,614
0.0,1,0,1,P10074,688
0.0,1,1,2,Q8L716,589
0.0,1,0,3,Q9D883,239
0.0,1,1,3,B9FXT3,234
0.0,1,0,2,Q18297,1211
0.0,1,0,3,Q7Z020,1197
0.0,1,0,4,Q8BLA8,1125
0.0,1,0,2,Q2HNT2,1078
0.0,1,1,0,Q9LUI3,695
0.0,1,0,3,Q9H0U9,437
0.0,1,0,3,Q6PF05,361
0.0,1,0,3,Q96NG3,672
0.0,1,0,4,B2RX14,1644
0.0,1,0,3,Q91YR1,350
0.0,1,0,3,Q6IBS0,349
0.0,1,0,0,Q99P25,704
0.0,1,0,4,P38319,544
0.0,1,0,0,O75643,2136
0.0,1,0,4,Q15029,972
0.0,1,0,2,Q07307,574
0.0,1,0,4,P51965,193
0.0,1,0,4,Q13404,147
0.0,1,1,2,Q9LKA4,404
0.0,1,0,4,P35129,147
0.0,1,1,3,Q9M427,406
0.0,1,1,0,Q9SCJ9,1067
0.0,1,0,1,O88623,613
0.0,1,0,1,Q9VRP5,1038
0.0,1,0,2,Q9H0E7,712
0.0,1,0,3,Q92353,468
0.0,1,0,1,P0C5X8,450
0.0,1,0,3,Q9VFM9,343
0.0,1,0,2,Q9VQM4,580
0.0,1,0,4,O95551,362
0.0,1,0,0,P38820,440
0.0,1,0,2,Q8R5H1,981
0.0,1,0,1,Q5U349,618
0.0,1,0,4,Q5U349-2,396
0.0,1,0,4,Q8TEY7,942
0.0,1,1,1,O24454,371
0.0,1,0,0,Q96K76,1375
0.0,1,1,1,Q8LAM0,365
0.0,1,0,1,Q12229,455
0.0,1,0,2,Q922Y1,297
0.0,1,1,3,Q42605,351
0.0,1,0,4,Q8TAS1,419
0.0,1,0,0,Q8VDF2,782
0.0,1,0,1,Q7TMI3,803
0.0,1,0,3,Q13564,534
0.0,1,1,2,Q8RWN0,571
0.0,1,0,1,G5EDZ2,497
0.0,1,0,3,Q6DGE9,934
0.0,1,0,3,Q86WB7,457
0.0,1,0,4,Q86B79,599
0.0,1,0,4,Q8BL48,810
0.0,1,0,2,Q9VTY6,178
0.0,1,0,1,Q9CQ84,188
0.0,1,0,4,Q9BZL1,73
0.0,1,0,3,Q9UUB6,300
0.0,1,0,2,Q96RU2,1077
0.0,1,0,3,Q9P275,1123
0.0,1,0,4,Q9Y6I4,520
0.0,1,0,2,Q8C2S0,711
0.0,1,0,0,Q8R512,485
0.0,1,0,4,O94888,489
0.0,1,0,0,Q08562,1619
0.0,1,0,1,P39001,836
0.0,1,0,2,Q4V5A3,485
0.0,1,0,3,Q14146,1524
0.0,1,0,4,P25490,414
0.0,1,1,3,Q9SHZ6,343
0.0,1,1,4,O80678,451
0.0,1,0,0,Q8WVY7,318
0.0,1,0,4,Q9NZI7,540
0.0,1,0,4,Q9Y2K6,914
0.0,1,0,2,Q9UHP3,1055
0.0,1,0,1,P40453,1071
0.0,1,0,1,Q6WKZ8,1755
0.0,1,0,2,Q10267,278
0.0,1,0,0,P38627,578
0.0,1,0,3,P34241,1764
0.0,1,0,2,Q9I969,676
0.0,1,0,3,Q86VQ3,553
0.0,1,0,4,Q8N427,588
0.0,1,1,0,Q8H1D9,605
0.0,1,0,4,Q04235,462
0.0,1,0,3,A1L167,161
0.0,1,1,4,Q9LES2,478
0.0,1,0,1,Q9BSL1,405
0.0,1,0,2,P28263,218
0.0,1,0,4,O15205,165
0.0,1,0,3,Q96B02,151
0.0,1,0,3,Q9UMW8,372
0.0,1,0,4,Q07963,1872
0.0,1,0,0,Q9R0P9,223
0.0,1,0,0,Q9JKB1,230
0.0,1,0,4,P48412,387
0.0,1,0,1,Q1MTQ1,628
0.0,1,1,4,Q6NME7,127
0.0,1,0,0,Q9WTS4,2731
0.0,1,0,4,Q0CRX8,141
0.0,1,0,0,Q5DP50,351
0.0,1,0,4,Q9DAG4,180
0.0,1,0,2,O94634,600
0.0,1,1,3,Q9LVI4,352
0.0,1,1,3,Q93ZM9,197
0.0,1,0,1,Q9R1X4,1197
0.0,1,0,3,P79065,461
0.0,1,1,0,Q5JNS0,379
0.0,1,0,4,Q8N661,226
0.0,1,0,3,Q5PQX1,583
0.0,1,1,0,Q6NQK0,446
0.0,1,1,0,Q8L860,675
0.0,1,0,1,Q80Z37,1033
0.0,1,1,1,Q9T041,864
0.0,1,0,3,Q9P940,248
0.0,1,0,1,O75005,980
0.0,1,0,2,Q9P3W1,434
0.0,1,0,3,Q7KSD8,562
0.0,1,0,1,Q8CHV6,443
0.0,1,0,4,O13722,450
0.0,1,0,0,Q03761,539
0.0,1,0,1,G5EGM3,1744
0.0,1,0,2,Q5HZG4,932
0.0,1,0,3,O75529,589
0.0,1,0,4,O74462,452
0.0,1,1,4,B2C6R6,681
0.0,1,0,2,P0CE95,2492
0.0,1,0,3,Q6NXT6,567
0.0,1,0,4,Q9H4B7,451
0.0,1,0,4,P23258,451
0.0,1,0,4,O74428,451
0.0,1,1,1,O96876,160
0.0,1,0,0,O14776,1098
0.0,1,1,4,A8J8F6,482
0.0,1,0,4,Q9D7K2,161
0.0,1,0,0,Q9W6V6,2705
0.0,1,0,0,P0C5Y7,102
0.0,1,0,0,P47226,423
0.0,1,0,1,Q3URK3,2007
0.0,1,0,3,A0JP82,1901
0.0,1,0,1,Q53QW1,395
0.0,1,0,4,Q9VW27,717
0.0,1,0,0,Q13888,395
0.0,1,0,1,Q13889,308
0.0,1,0,4,Q9NZI6,479
0.0,1,0,2,P32367,649
0.0,1,0,3,O94481,520
0.0,1,0,4,Q12308,588
0.0,1,0,0,Q22703,598
0.0,1,0,1,O14948,347
0.0,1,0,2,O43548,720
0.0,1,1,1,Q9FX53,406
0.0,1,0,2,Q96EK4,314
0.0,1,0,3,Q9JMB1,375
0.0,1,0,4,O94278,857
0.0,1,1,2,Q93VM9,599
0.0,1,0,0,Q8R3N6,657
0.0,1,1,3,Q9LMA8,253
0.0,1,0,4,O95411,115
0.0,1,0,1,Q62318,834
0.0,1,0,1,Q9Z2Y1,1205
0.0,1,1,4,Q570C0,594
0.0,1,0,0,Q9BRJ7,211
0.0,1,0,1,Q9H0C3,514
0.0,1,1,4,Q9SPU7,1123
0.0,1,0,2,Q14AT2,947
0.0,1,0,3,Q14BK3,207
0.0,1,0,4,Q9UNN4,478
0.0,1,0,0,Q06339,672
0.0,1,0,0,O95379,198
0.0,1,1,0,Q93XM6,481
0.0,1,0,3,O74430,467
0.0,1,0,2,Q12052,315
0.0,1,1,3,Q8L719,292
0.0,1,1,1,Q8L4M1,367
0.0,1,0,3,O13539,261
0.0,1,0,4,O13927,201
0.0,1,0,3,Q8MKF1,219
0.0,1,0,0,D3IUT5,1985
0.0,1,1,2,Q9CA28,321
0.0,1,0,2,P30974,504
0.0,1,0,3,Q8N9M5,508
0.0,1,0,1,Q8TBZ6,339
0.0,1,0,1,Q12466,1186
0.0,1,1,3,D3GKW6,84
0.0,1,0,0,P80315,539
0.0,1,0,4,P42932,548
0.0,1,0,4,Q86WV5,123
0.0,1,0,0,Q6N022,2769
0.0,1,1,2,F4KFT7-2,571
0.0,1,0,2,O14746,1132
0.0,1,0,1,Q9NXF1,929
0.0,1,0,4,Q96LM6,180
0.0,1,0,3,Q969F1,213
0.0,1,0,4,Q9NQB0,619
0.0,1,1,2,E3VNM4,460
0.0,1,0,4,Q7Z6K1,395
0.0,1,1,3,Q8L773,244
0.0,1,1,1,Q94EH8,295
0.0,1,0,1,Q12049,470
0.0,1,1,4,Q9C9E3,269
0.0,1,1,0,Q94KE2,1550
0.0,1,1,0,Q8LBM2,131
0.0,1,1,0,Q9FUH9,386
0.0,1,0,3,Q69ZR9,1610
0.0,1,0,3,Q9P6N7,345
0.0,1,0,2,Q6C9I6,406
0.0,1,0,4,P07437,444
0.0,1,0,1,Q9CXF4,671
0.0,1,0,3,Q9ULP9,559
0.0,1,0,2,Q8IZP1,549
0.0,1,0,0,Q15814,346
0.0,1,1,1,P28147,200
0.0,1,0,3,O95935,607
0.0,1,0,3,Q19691,423
0.0,1,0,4,Q22292,315
0.0,1,0,3,Q9Y4C2,921
0.0,1,0,1,Q8K1H1,1086
0.0,1,0,4,Q7T0L4,329
0.0,1,0,0,Q10274,390
0.0,1,0,1,O35144,541
0.0,1,0,2,Q9P6R0,492
0.0,1,0,2,O95932,706
0.0,1,0,2,Q08188,693
0.0,1,0,4,Q923W1,853
0.0,1,0,0,Q9NVV9,213
0.0,1,1,2,Q9SRH9,1372
0.0,1,0,2,P91868,944
0.0,1,0,3,Q6IEG0,339
0.0,1,0,4,Q03782,492
0.0,1,0,2,Q9ERB5,715
0.0,1,0,0,Q965H3,735
0.0,1,0,1,Q06945,474
0.0,1,0,2,O94519,311
0.0,1,0,0,Q9Y657,262
0.0,1,1,2,O82491,1074
0.0,1,0,2,Q8IRG6,1083
0.0,1,0,3,E1BUG7,690
0.0,1,0,4,P06843,333
0.0,1,0,0,P23615,1451
0.0,1,0,3,Q9C004,299
0.0,1,0,4,O44783,589
0.0,1,0,4,O43019,793
0.0,1,0,3,P32342,167
0.0,1,0,0,O74436,597
0.0,1,1,1,Q5CPU3,152
0.0,1,0,2,Q10284,613
0.0,1,0,2,P40150,613
0.0,1,0,1,Q5UE94,320
0.0,1,0,2,P20226,339
0.0,1,0,3,O02073,376
0.0,1,0,3,Q9EPZ6,613
0.0,1,0,4,Q9JKD8,530
0.0,1,0,4,Q22289,292
0.0,1,0,0,Q9JLR5,209
0.0,1,0,1,Q13428,1488
0.0,1,0,4,P50990,548
0.0,1,0,2,Q99MV1,1172
0.0,1,0,3,Q5VCS6,1040
0.0,1,0,4,P61407,2134
0.0,1,0,1,Q8NHU6,1098
0.0,1,0,2,E1JH25,1876
0.0,1,0,0,Q3ZBF7,160
0.0,1,0,0,Q9P3W5,868
0.0,1,0,1,P47938,107
0.0,1,0,3,Q86W42,341
0.0,1,0,0,Q08231,455
0.0,1,1,0,Q8GSI0,179
0.0,1,0,0,Q7Z2Z1,1910
0.0,1,0,1,Q13263,835
0.0,1,0,2,B9EJG8,249
0.0,1,0,1,Q925D4,263
0.0,1,0,2,P13984,249
0.0,1,0,4,Q9YHE8,560
0.0,1,0,1,Q9PTG8,931
0.0,1,0,1,O75478,443
0.0,1,0,3,Q9D1E6,244
0.0,1,1,1,Q9SMR2,345
0.0,1,0,4,P83887,451
0.0,1,0,4,Q9UHD2,729
0.0,1,0,3,Q3UB74,406
0.0,1,0,4,P03934,273
0.0,1,0,3,A6NFQ2-2,845
0.0,1,0,3,Q9BQ70,676
0.0,1,0,0,P48643,541
0.0,1,0,2,P38854,504
0.0,1,0,0,Q04545,1251
0.0,1,0,2,P51864,188
0.0,1,0,1,Q13569,410
0.0,1,0,2,Q5QJE6,756
0.0,1,0,3,Q8NDG6,1382
0.0,1,1,4,Q6YUS3,552
0.0,1,0,4,Q7K4M4,649
0.0,1,0,2,O15273,167
0.0,1,0,0,Q16514,161
0.0,1,0,4,P11747,167
0.0,1,0,0,Q6P1X5,1199
